sofascore_slug,transfermarkt_url
filippo-pellacani/915096,https://www.transfermarkt.com/filippo-pellacani/profil/spieler/389841
filippo-ranocchia/934238,https://www.transfermarkt.com/filippo-ranocchia/profil/spieler/489611
filippo-reale/1470304,https://www.transfermarkt.com/filippo-reale/profil/spieler/1053217
filippo-rinaldi/1002428,https://www.transfermarkt.com/filippo-rinaldi/profil/spieler/604207
filippo-romagna/356032,https://www.transfermarkt.com/filippo-romagna/profil/spieler/256678
filippo-sgarbi/826693,https://www.transfermarkt.com/filippo-sgarbi/profil/spieler/394920
filippos-roberts/2146447,https://www.transfermarkt.com/filippos-roberts/profil/spieler/1177793
fillafer-maximilian/1129916,https://www.transfermarkt.com/maximilian-fillafer/profil/spieler/870891
fillip-voster-botnen/2078447,https://www.transfermarkt.com/fillip-voster-botnen/profil/spieler/939567
findlay-curtis/1489210,https://www.transfermarkt.com/findlay-curtis/profil/spieler/1082993
finlay-allan/1907166,https://www.transfermarkt.com/finlay-allan/profil/spieler/1169900
finlay-neat/2189788,https://www.transfermarkt.com/finlay-neat/profil/spieler/1420029
finlay-pollock/1119301,https://www.transfermarkt.com/finlay-pollock/profil/spieler/887137
finlay-robertson/988689,https://www.transfermarkt.com/finlay-robertson/profil/spieler/396540
finley-stevens/1064630,https://www.transfermarkt.com/fin-stevens/profil/spieler/587019
finn-azaz/1007067,https://www.transfermarkt.com/finn-azaz/profil/spieler/480723
finn-dahmen/822564,https://www.transfermarkt.com/finn-dahmen/profil/spieler/251299
finn-porath/789714,https://www.transfermarkt.com/finn-porath/profil/spieler/241307
finn-stokkers/360006,https://www.transfermarkt.com/finn-stokkers/profil/spieler/241486
finn-surman/1167100,https://www.transfermarkt.com/finn-surman/profil/spieler/724809
finn-van-breemen/1214249,https://www.transfermarkt.com/finn-van-breemen/profil/spieler/705016
firatcan-uzum/904112,https://www.transfermarkt.com/firatcan-uzum/profil/spieler/508994
fisher-kellen/1395695,https://www.transfermarkt.com/kellen-fisher/profil/spieler/855298
fisnik-asllani/1010117,https://www.transfermarkt.com/fisnik-asllani/profil/spieler/524290
flavio-bianchi/928779,https://www.transfermarkt.com/flavio-bianchi/profil/spieler/364132
flavio-russo/1137553,https://www.transfermarkt.com/flavio-russo/profil/spieler/908788
flavio/839521,https://www.transfermarkt.com/flavio-conceicao/profil/spieler/7279
flavius-daniliuc/901885,https://www.transfermarkt.com/flavius-daniliuc/profil/spieler/322655
flavius-iacob/1435789,https://www.transfermarkt.com/flavius-iacob/profil/spieler/932800
flex-frederik/2040138,https://www.transfermarkt.com/frederik-flex/profil/spieler/824077
flips-alexis/879672,https://www.transfermarkt.com/alexis-flips/profil/spieler/395242
florent-hadergjonaj/354860,https://www.transfermarkt.com/florent-hadergjonaj/profil/spieler/238809
florent-hajdini/1401056,https://www.transfermarkt.com/florent-hajdini/profil/spieler/922709
florent-hanin/170129,https://www.transfermarkt.com/florent-hanin/profil/spieler/111811
florent-mollet/234230,https://www.transfermarkt.com/florent-mollet/profil/spieler/222859
florent-muslija/882019,https://www.transfermarkt.com/florent-muslija/profil/spieler/337036
florent-poulolo/989522,https://www.transfermarkt.com/florent-poulolo/profil/spieler/600151
florian-aye/801280,https://www.transfermarkt.com/florian-aye/profil/spieler/372713
florian-bianchini/1006005,https://www.transfermarkt.com/florian-bianchini/profil/spieler/715923
florian-bohnert/792721,https://www.transfermarkt.com/florian-bohnert/profil/spieler/251448
florian-boulet/2024363,https://www.transfermarkt.com/florian-boulet/profil/spieler/947361
florian-escales/280427,https://www.transfermarkt.com/florian-escales/profil/spieler/222636
florian-flecker/787543,https://www.transfermarkt.com/florian-flecker/profil/spieler/272159
florian-flick/944288,https://www.transfermarkt.com/florian-flick/profil/spieler/596881
florian-grillitsch/186719,https://www.transfermarkt.com/florian-grillitsch/profil/spieler/195736
florian-hartherz/132606,https://www.transfermarkt.com/florian-hartherz/profil/spieler/93571
florian-haxha/1131003,https://www.transfermarkt.com/florian-haxha/profil/spieler/587660
florian-kainz/78781,https://www.transfermarkt.com/florian-kainz/profil/spieler/106270
florian-kastenmeier/795024,https://www.transfermarkt.com/florian-kastenmeier/profil/spieler/255294
florian-kleinhansl/1014806,https://www.transfermarkt.com/florian-kleinhansl/profil/spieler/448027
florian-le-joncour/787816,https://www.transfermarkt.com/florian-le-joncour/profil/spieler/352332
florian-lejeune/88528,https://www.transfermarkt.com/florian-lejeune/profil/spieler/127108
florian-micheler/1149349,https://www.transfermarkt.com/florian-micheler/profil/spieler/808664
florian-miguel/777067,https://www.transfermarkt.com/florian-miguel/profil/spieler/347594
florian-muller/842858,https://www.transfermarkt.com/florian-muller/profil/spieler/284769
florian-neuhaus/837205,https://www.transfermarkt.com/florian-neuhaus/profil/spieler/278332
florian-pascal-hellstern/1481222,https://www.transfermarkt.com/florian-hellstern/profil/spieler/1009438
florian-pruhs/1515934,https://www.transfermarkt.com/florian-pruhs/profil/spieler/930013
florian-rieder/843891,https://www.transfermarkt.com/florian-rieder/profil/spieler/317847
florian-schock/1063937,https://www.transfermarkt.com/florian-schock/profil/spieler/470816
florian-sotoca/788921,https://www.transfermarkt.com/florian-sotoca/profil/spieler/354726
florian-tardieu/234142,https://www.transfermarkt.com/florian-tardieu/profil/spieler/212804
florian-thauvin/148824,https://www.transfermarkt.com/florian-thauvin/profil/spieler/184892
florian-wiegele/869476,https://www.transfermarkt.com/florian-wiegele/profil/spieler/393999
florian-wustinger/1064210,https://www.transfermarkt.com/florian-wustinger/profil/spieler/602792
florijan-meznar/2155155,https://www.transfermarkt.com/florijan-meznar/profil/spieler/1181465
florijan-raduha/348538,https://www.transfermarkt.com/florijan-raduha/profil/spieler/519504
florin-bejan/99430,https://www.transfermarkt.com/florin-bejan/profil/spieler/147993
florin-borta/942238,https://www.transfermarkt.com/florin-borta/profil/spieler/603327
florin-purece/87940,https://www.transfermarkt.com/florin-purece/profil/spieler/203059
florin-stefan/887741,https://www.transfermarkt.com/florin-stefan/profil/spieler/320637
florin-tanase/537032,https://www.transfermarkt.com/florin-tanase/profil/spieler/314329
florinel-ibrian/886663,https://www.transfermarkt.com/florinel-ibrian/profil/spieler/242114
florjan-jevsenak/1858330,https://www.transfermarkt.com/florjan-jevsenak/profil/spieler/1170713
flynn-downes/879810,https://www.transfermarkt.com/flynn-downes/profil/spieler/506189
fode-doucoure/1035695,https://www.transfermarkt.com/fode-doucoure/profil/spieler/798925
folarin-balogun/934237,https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770
formose-mendy/982316,https://www.transfermarkt.com/formose-mendy/profil/spieler/649023
fort-hector/1402908,https://www.transfermarkt.com/hector-fort/profil/spieler/937955
fortune-ajani/1035631,https://www.transfermarkt.com/ajani-fortune/profil/spieler/793361
fortune-akpan-bassey/954497,https://www.transfermarkt.com/fortune-bassey/profil/spieler/585985
fotis-chavos/2187718,https://www.transfermarkt.com/fotis-chavos/profil/spieler/1141594
fotis-ioannidis/903679,https://www.transfermarkt.com/fotis-ioannidis/profil/spieler/532444
fotis-koutsoupias/1894176,https://www.transfermarkt.com/fotis-koutsoupias/profil/spieler/1035199
fotis-pseftis/1100356,https://www.transfermarkt.com/fotis-pseftis/profil/spieler/655629
fourat-soltani/1515891,https://www.transfermarkt.com/fourat-soltani/profil/spieler/648509
fousseni-diabate/796374,https://www.transfermarkt.com/fousseni-diabate/profil/spieler/364861
fran-alvarez/965034,https://www.transfermarkt.com/fran-alvarez/profil/spieler/531273
fran-beltran/835484,https://www.transfermarkt.com/fran-beltran/profil/spieler/423444
fran-brodic/283841,https://www.transfermarkt.com/fran-brodic/profil/spieler/226060
fran-gamez/914731,https://www.transfermarkt.com/fran-gamez/profil/spieler/442816
fran-garcia/851271,https://www.transfermarkt.com/fran-garcia/profil/spieler/341264
fran-karacic/798879,https://www.transfermarkt.com/fran-karacic/profil/spieler/367795
fran-navarro/914772,https://www.transfermarkt.com/fran-navarro/profil/spieler/284883
fran-perez/966637,https://www.transfermarkt.com/fran-perez/profil/spieler/622988
fran-tomek/964998,https://www.transfermarkt.com/fran-tomek/profil/spieler/502692
fran-topic/1144319,https://www.transfermarkt.com/fran-topic/profil/spieler/927306
fran-tudor/792659,https://www.transfermarkt.com/fran-tudor/profil/spieler/343158
francesco-acerbi/126816,https://www.transfermarkt.com/francesco-acerbi/profil/spieler/131075
francesco-bardi/80203,https://www.transfermarkt.com/francesco-bardi/profil/spieler/110925
francesco-belli/588160,https://www.transfermarkt.com/francesco-bellini/profil/spieler/199388
francesco-conti/1199035,https://www.transfermarkt.com/francesco-conti/profil/spieler/158453
francesco-di-mariano/263567,https://www.transfermarkt.com/francesco-di-mariano/profil/spieler/238950
francesco-folino/1424353,https://www.transfermarkt.com/francesco-folino/profil/spieler/603675
francesco-galuppini/229252,https://www.transfermarkt.com/francesco-galuppini/profil/spieler/159847
francesco-gelli/595900,https://www.transfermarkt.com/francesco-gelli/profil/spieler/337811
francesco-mezzoni/863198,https://www.transfermarkt.com/francesco-mezzoni/profil/spieler/395190
francesco-montali/982898,https://www.transfermarkt.com/francesco-montali/profil/spieler/658047
francesco-pio-esposito/1156616,https://www.transfermarkt.com/pio-esposito/profil/spieler/930781
francesco-rossi/80074,https://www.transfermarkt.com/francesco-rossi/profil/spieler/126634
francesco-ruberto/335305,https://www.transfermarkt.com/francesco-ruberto/profil/spieler/192968
francesco-ruocco/1084351,https://www.transfermarkt.com/francesco-ruocco/profil/spieler/619494
francesco-tumiatti/1900441,https://www.transfermarkt.com/francesco-tumiatti/profil/spieler/1255577
francesco-vallarelli/1397726,https://www.transfermarkt.com/francesco-vallarelli/profil/spieler/935782
francesco-versari/1870789,https://www.transfermarkt.com/francesco-versari/profil/spieler/1182165
francesco-vicari/328103,https://www.transfermarkt.com/francesco-vicari/profil/spieler/240158
francesco-zampano/235656,https://www.transfermarkt.com/francesco-zampano/profil/spieler/216872
francis-abu/988801,https://www.transfermarkt.com/francis-abula-agombire/profil/spieler/1041867
francis-coquelin/40672,https://www.transfermarkt.com/francis-coquelin/profil/spieler/74869
francis-momoh/999854,https://www.transfermarkt.com/francis-momoh/profil/spieler/690246
francis-turley/1424323,https://www.transfermarkt.com/francis-turley/profil/spieler/1055346
francis-uzoho/359670,https://www.transfermarkt.com/francis-uzoho/profil/spieler/295360
francis-westfield/1645789,https://www.transfermarkt.com/frankie-westfield/profil/spieler/999299
francisco-calvo/156400,https://www.transfermarkt.com/francisco-calvo/profil/spieler/188470
francisco-chissumba/1158067,https://www.transfermarkt.com/chissumba/profil/spieler/898721
francisco-conceicao/979222,https://www.transfermarkt.com/francisco-conceicao/profil/spieler/487474
francisco-da-costa/866847,https://www.transfermarkt.com/costinha/profil/spieler/9826
francisco-goncalves/1394244,https://www.transfermarkt.com/chico-faria/profil/spieler/363067
francisco-junior/231894,https://www.transfermarkt.com/francisco-junior/profil/spieler/215840
francisco-montero/927376,https://www.transfermarkt.com/javi-montero/profil/spieler/396333
francisco-moura/985138,https://www.transfermarkt.com/francisco-moura/profil/spieler/478365
francisco-ortega/913647,https://www.transfermarkt.com/francisco-ortega/profil/spieler/553663
francisco-politino/1531052,https://www.transfermarkt.com/francisco-politino/profil/spieler/1149825
francisco-portillo/106288,https://www.transfermarkt.com/francisco-portillo/profil/spieler/138803
francisco-sierralta/805096,https://www.transfermarkt.com/francisco-sierralta/profil/spieler/371436
francisco-tinaglini/590400,https://www.transfermarkt.com/francisco-tinaglini/profil/spieler/368693
francisco-trincao/830431,https://www.transfermarkt.com/francisco-trincao/profil/spieler/412669
francisco-vieites/929975,https://www.transfermarkt.com/fran-vieites/profil/spieler/551182
franciszek-lewandowski/2031144,https://www.transfermarkt.com/franciszek-lewandowski/profil/spieler/1365255
franck-atoen/2217228,https://www.transfermarkt.com/franck-atoen/profil/spieler/1435403
franck-bahi/1188137,https://www.transfermarkt.com/franck-bahi/profil/spieler/646376
franck-honorat/280453,https://www.transfermarkt.com/franck-honorat/profil/spieler/229006
franck-kessie/359226,https://www.transfermarkt.com/franck-kessie/profil/spieler/294808
franck-surdez/1092662,https://www.transfermarkt.com/franck-surdez/profil/spieler/627196
franck-tchassem/1440446,https://www.transfermarkt.com/franck-tchassem/profil/spieler/840521
franco-bruno/1469332,https://www.transfermarkt.com/franco-bruno/profil/spieler/1434902
franco-cervi/557008,https://www.transfermarkt.com/franco-cervi/profil/spieler/341110
franco-cristaldo/558820,https://www.transfermarkt.com/franco-cristaldo/profil/spieler/332259
franco-escobar/595300,https://www.transfermarkt.com/franco-escobar/profil/spieler/338169
franco-israel/1084846,https://www.transfermarkt.com/franco-israel/profil/spieler/492319
franco-mastantuono/1403559,https://www.transfermarkt.com/franco-mastantuono/profil/spieler/1057316
franco-tongya/965015,https://www.transfermarkt.com/franco-tongya/profil/spieler/530851
franco-umeh/1149851,https://www.transfermarkt.com/franco-umeh-chibueze/profil/spieler/943560
franco-vazquez/215246,https://www.transfermarkt.com/franco-vazquez/profil/spieler/76163
franco-zanelatto/973650,https://www.transfermarkt.com/franco-zanelatto/profil/spieler/653476
francois-kamano/580800,https://www.transfermarkt.com/francois-kamano/profil/spieler/333802
francois-lajugie/795507,https://www.transfermarkt.com/francois-lajugie/profil/spieler/374039
francois-regis-mughe/1403127,https://www.transfermarkt.com/francois-mughe/profil/spieler/1027216
franculino-dju/1146009,https://www.transfermarkt.com/franculino/profil/spieler/929090
frane-maglica/606448,https://www.transfermarkt.com/frane-maglica/profil/spieler/340775
franjo-ivanovic/1103333,https://www.transfermarkt.com/franjo-ivanovic/profil/spieler/548028
franjo-prce/190427,https://www.transfermarkt.com/franjo-prce/profil/spieler/240260
frank-anguissa/787941,https://www.transfermarkt.com/frank-anguissa/profil/spieler/354361
frank-feller/1083359,https://www.transfermarkt.com/frank-feller/profil/spieler/806948
frank-fielding/26910,https://www.transfermarkt.com/frank-fielding/profil/spieler/57070
frank-junior-adjei/1388000,https://www.transfermarkt.com/frank-junior-adjei/profil/spieler/952210
frank-lehmann/26767,https://www.transfermarkt.com/frank-lehmann/profil/spieler/44536
frank-magri/1169436,https://www.transfermarkt.com/frank-magri/profil/spieler/807689
frank-stople/984723,https://www.transfermarkt.com/frank-stople/profil/spieler/605557
frank-tsadjout/927188,https://www.transfermarkt.com/frank-tsadjout/profil/spieler/392545
frankie-amaya/973287,https://www.transfermarkt.com/frankie-amaya/profil/spieler/575368
frankie-kent/374386,https://www.transfermarkt.com/frankie-kent/profil/spieler/307094
franko-kolic/1066740,https://www.transfermarkt.com/franko-kolic/profil/spieler/663899
franko-kovacevic/886339,https://www.transfermarkt.com/franko-kovacevic/profil/spieler/425916
franko-sabljic/999130,https://www.transfermarkt.com/franko-sabljic/profil/spieler/687464
frano-vlasic/1472976,https://www.transfermarkt.com/frano-vlasic/profil/spieler/1113088
frans-kratzig/1142249,https://www.transfermarkt.com/frans-kratzig/profil/spieler/604320
frantisek-cech/881946,https://www.transfermarkt.com/frantisek-cech/profil/spieler/321177
frantisek-kosa/1418650,https://www.transfermarkt.com/frantisek-kosa/profil/spieler/969354
frantisek-matys/963743,https://www.transfermarkt.com/frantisek-matys/profil/spieler/629775
frantisek-plach/830543,https://www.transfermarkt.com/frantisek-plach/profil/spieler/404345
frantzdy-pierrot/943278,https://www.transfermarkt.com/frantzdy-pierrot/profil/spieler/492955
frantzis-christoforos/1013914,https://www.transfermarkt.com/christoforos-frantzis/profil/spieler/629680
franz-brorsson/793278,https://www.transfermarkt.com/franz-brorsson/profil/spieler/271773
franz-roggow/1127115,https://www.transfermarkt.com/franz-roggow/profil/spieler/567974
franz-stolz/985848,https://www.transfermarkt.com/franz-stolz/profil/spieler/462699
fraser-hornby/914877,https://www.transfermarkt.com/fraser-hornby/profil/spieler/388160
fraser-taylor/1169437,https://www.transfermarkt.com/fraser-taylor/profil/spieler/921542
fred-bozicevic/1512484,https://www.transfermarkt.com/fred-bozicevic/profil/spieler/1146599
fred-takyi/1065447,https://www.transfermarkt.com/frederick-takyi/profil/spieler/745413
fred/243623,https://www.transfermarkt.com/wilfred-ndidi/profil/spieler/274839
freddy-mbemba/1397883,https://www.transfermarkt.com/freddy-mbemba/profil/spieler/983364
freddy-vargas/893685,https://www.transfermarkt.com/freddy-vargas/profil/spieler/494437
freddy-winsth/143361,https://www.transfermarkt.com/freddy-winsth/profil/spieler/116615
frederic-ananou/842276,https://www.transfermarkt.com/frederic-ananou/profil/spieler/240263
frederic-efuele-ngoyala/1513616,https://www.transfermarkt.com/frederic-efuele-ngoyala/profil/spieler/1085624
frederic-guilbert/372430,https://www.transfermarkt.com/frederic-guilbert/profil/spieler/354352
frederic-maciel/138898,https://www.transfermarkt.com/frederic-maciel/profil/spieler/234499
frederic-veseli/137775,https://www.transfermarkt.com/frederic-veseli/profil/spieler/111433
frederico-lippert-neto-gomes/2031382,https://www.transfermarkt.com/fredi-gomes/profil/spieler/1254082
frederico-venancio/254815,https://www.transfermarkt.com/frederico-venancio/profil/spieler/169681
frederik-carstensen/1103172,https://www.transfermarkt.com/frederik-carstensen/profil/spieler/514894
frederik-damkjer/1510440,https://www.transfermarkt.com/frederik-damkjer/profil/spieler/1079965
frederik-emmery/1862225,https://www.transfermarkt.com/frederik-emmery/profil/spieler/1004062
frederik-ihler/1035693,https://www.transfermarkt.com/frederik-ihler/profil/spieler/673173
frederik-jakel/987479,https://www.transfermarkt.com/frederik-jakel/profil/spieler/405679
frederik-rieper/1398105,https://www.transfermarkt.com/frederik-rieper/profil/spieler/592857
frederik-ronnow/137692,https://www.transfermarkt.com/frederik-ronnow/profil/spieler/107775
frederik-roslyng/1648780,https://www.transfermarkt.com/frederik-roslyng/profil/spieler/1051739
frederik-schmahl/1131347,https://www.transfermarkt.com/frederik-schmahl/profil/spieler/604756
frederik-tingager/828000,https://www.transfermarkt.com/frederik-tingager/profil/spieler/289683
frederik-tosku/1479477,https://www.transfermarkt.com/frederik-tosku/profil/spieler/1024766
frederik-winther/985738,https://www.transfermarkt.com/frederik-winther/profil/spieler/569349
fredrik-andre-bjorkan/795154,https://www.transfermarkt.com/fredrik-bjorkan/profil/spieler/364938
fredrik-aursnes/228364,https://www.transfermarkt.com/fredrik-aursnes/profil/spieler/223367
fredrik-gulbrandsen/51833,https://www.transfermarkt.com/fredrik-gulbrandsen/profil/spieler/110708
fredrik-hammar/946959,https://www.transfermarkt.com/fredrik-hammar/profil/spieler/504245
fredrik-jensen/226762,https://www.transfermarkt.com/fredrik-jensen/profil/spieler/249157
fredrik-jensen/846356,https://www.transfermarkt.com/fredrik-jensen/profil/spieler/249157
fredrik-kristensen-dahl/1021597,https://www.transfermarkt.com/fredrik-kristensen-dahl/profil/spieler/578703
fredrik-nissen/1149095,https://www.transfermarkt.com/fredrik-nissen/profil/spieler/920309
fredrik-oppegard/1005648,https://www.transfermarkt.com/fredrik-oppegard/profil/spieler/539665
fredrik-pau-vilaseca-ardraa/1467357,https://www.transfermarkt.com/fredrik-ardraa/profil/spieler/1043978
fredrik-sjolstad/150325,https://www.transfermarkt.com/fredrik-sjolstad/profil/spieler/180064
fredrik-sjovold/1172777,https://www.transfermarkt.com/fredrik-sjovold/profil/spieler/912959
fredrik-ulvestad/36922,https://www.transfermarkt.com/fredrik-ulvestad/profil/spieler/158022
frenkie-de-jong/795222,https://www.transfermarkt.com/frenkie-de-jong/profil/spieler/326330
friday-etim/1172464,https://www.transfermarkt.com/etim/profil/spieler/929600
fritz-fleck/1925476,https://www.transfermarkt.com/fritz-fleck/profil/spieler/1067439
frode-aronsson/1882634,https://www.transfermarkt.com/frode-aronsson/profil/spieler/1303481
frosinini-ruggero/1100575,https://www.transfermarkt.com/ruggero-frosinini/profil/spieler/797893
fry-malcolm/1113626,https://www.transfermarkt.com/malcolm-fry/profil/spieler/884051
fuad-bayramov/911115,https://www.transfermarkt.com/fuad-bayramov/profil/spieler/161476
furkan-ayaz/2216422,https://www.transfermarkt.com/ayaz-ozcan/profil/spieler/1437503
furkan-bayir/1003161,https://www.transfermarkt.com/furkan-bayir/profil/spieler/548270
furkan-beklevic/934507,https://www.transfermarkt.com/furkan-beklevic/profil/spieler/460218
furkan-demir/1391308,https://www.transfermarkt.com/furkan-demir/profil/spieler/692598
furkan-gedik/1129463,https://www.transfermarkt.com/furkan-gedik/profil/spieler/849404
furkan-orak/1822943,https://www.transfermarkt.com/furkan-orak/profil/spieler/1054907
furkan-soyalp/226992,https://www.transfermarkt.com/furkan-soyalp/profil/spieler/221285
furuhashi-kyogo/877766,https://www.transfermarkt.com/kyogo-furuhashi/profil/spieler/489463
fynn-lakenmacher/996662,https://www.transfermarkt.com/fynn-lakenmacher/profil/spieler/528856
gabin-bernardeau/1893993,https://www.transfermarkt.com/gabin-bernardeau/profil/spieler/1254786
gabor-jurek/1147995,https://www.transfermarkt.com/gabor-jurek/profil/spieler/721672
gabor-makrai/578474,https://www.transfermarkt.com/gabor-makrai/profil/spieler/332052
gabor-megyeri/983517,https://www.transfermarkt.com/gabor-megyeri/profil/spieler/616947
gabor-molnar/803204,https://www.transfermarkt.com/gabor-molnar/profil/spieler/216927
gabor-szalai/1147932,https://www.transfermarkt.com/gabor-szalai/profil/spieler/830057
gabor-vas/1068869,https://www.transfermarkt.com/gabor-vas/profil/spieler/751176
gabri-veiga/1010505,https://www.transfermarkt.com/gabri-veiga/profil/spieler/699704
gabriel-arditi/2119530,https://www.transfermarkt.com/gabriel-arditi/profil/spieler/1010782
gabriel-atila/1199469,https://www.transfermarkt.com/gabriel-atila/profil/spieler/1083089
gabriel-bahia/1487513,https://www.transfermarkt.com/gabriel-bahia/profil/spieler/1128780
gabriel-baralhas/922575,https://www.transfermarkt.com/baralhas/profil/spieler/552242
gabriel-barbosa/358554,https://www.transfermarkt.com/gabriel-barbosa/profil/spieler/244275
gabriel-barbosa/934372,https://www.transfermarkt.com/gabriel-barbosa/profil/spieler/244275
gabriel-batista/822526,https://www.transfermarkt.com/gabriel-batista/profil/spieler/401535
gabriel-bontempo/1656036,https://www.transfermarkt.com/gabriel-bontempo/profil/spieler/1089958
gabriel-bras/1142587,https://www.transfermarkt.com/gabriel-bras/profil/spieler/670715
gabriel-brazao/905448,https://www.transfermarkt.com/gabriel-brazao/profil/spieler/371247
gabriel-brent/861977,https://www.transfermarkt.com/brent-gabriel/profil/spieler/338665
gabriel-charpentier/979043,https://www.transfermarkt.com/gabriel-charpentier/profil/spieler/660342
gabriel-da-silva-abdias/2084595,https://www.transfermarkt.com/gabriel-abdias/profil/spieler/1363516
gabriel-david/1183894,https://www.transfermarkt.com/gabriel-david/profil/spieler/976856
gabriel-de-souza/1117033,https://www.transfermarkt.com/gabriel-veron/profil/spieler/627221
gabriel-delfim/1117032,https://www.transfermarkt.com/gabriel-delfim/profil/spieler/978121
gabriel-eskinja/1063348,https://www.transfermarkt.com/gabriel-eskinja/profil/spieler/794896
gabriel-forsyth/1397452,https://www.transfermarkt.com/gabe-forsyth/profil/spieler/948932
gabriel-fuentes/927551,https://www.transfermarkt.com/gabriel-fuentes/profil/spieler/480686
gabriel-furtado/885184,https://www.transfermarkt.com/gabriel-furtado/profil/spieler/520626
gabriel-gheorghe/1426620,https://www.transfermarkt.com/gabriel-caramarin/profil/spieler/25928
gabriel-girotto/242052,https://www.transfermarkt.com/gabriel/profil/spieler/213606
gabriel-grando/1111770,https://www.transfermarkt.com/gabriel-grando/profil/spieler/878037
gabriel-haider/1106655,https://www.transfermarkt.com/gabriel-haider/profil/spieler/523913
gabriel-iancu/149648,https://www.transfermarkt.com/gabriel-iancu/profil/spieler/164254
gabriel-isik/903867,https://www.transfermarkt.com/gabriel-isik/profil/spieler/494670
gabriel-justino/1631268,https://www.transfermarkt.com/gabriel-justino/profil/spieler/525257
gabriel-kerckaert/1965113,https://www.transfermarkt.com/gabriel-kerckaert/profil/spieler/1215722
gabriel-kobylak/1009284,https://www.transfermarkt.com/gabriel-kobylak/profil/spieler/559998
gabriel-lacerda/1047847,https://www.transfermarkt.com/gabriel-lacerda/profil/spieler/742855
gabriel-maioli/1200759,https://www.transfermarkt.com/gabriel-maioli/profil/spieler/980853
gabriel-martinez/1134430,https://www.transfermarkt.com/gabri-martinez/profil/spieler/906948
gabriel-mec/1895377,https://www.transfermarkt.com/gabriel-mec/profil/spieler/1228661
gabriel-menino/974556,https://www.transfermarkt.com/gabriel-menino/profil/spieler/608216
gabriel-mercado/128376,https://www.transfermarkt.com/gabriel-mercado/profil/spieler/45319
gabriel-misehouy/1142566,https://www.transfermarkt.com/gabriel-misehouy/profil/spieler/646698
gabriel-moscardo/1485309,https://www.transfermarkt.com/gabriel-moscardo/profil/spieler/1086636
gabriel-noga/1002435,https://www.transfermarkt.com/gabriel-noga/profil/spieler/627215
gabriel-otegbayo/1549358,https://www.transfermarkt.com/gabriel-otegbayo/profil/spieler/1198023
gabriel-paulista/124737,https://www.transfermarkt.com/gabriel-paulista/profil/spieler/149498
gabriel-pec/995072,https://www.transfermarkt.com/gabriel-pec/profil/spieler/703321
gabriel-pereira/1064298,https://www.transfermarkt.com/gabriel-pereira/profil/spieler/736954
gabriel-pereira/992652,https://www.transfermarkt.com/gabriel-pereira/profil/spieler/736954
gabriel-pirani/1065962,https://www.transfermarkt.com/gabriel-pirani/profil/spieler/813107
gabriel-reiziger/1885838,https://www.transfermarkt.com/gabriel-reiziger/profil/spieler/827711
gabriel-sara/913593,https://www.transfermarkt.com/gabriel-sara/profil/spieler/553469
gabriel-segal/1462437,https://www.transfermarkt.com/gabriel-segal/profil/spieler/610629
gabriel-silva/1046794,https://www.transfermarkt.com/gabriel-moscardo/profil/spieler/1086636
gabriel-simion/849788,https://www.transfermarkt.com/gabriel-simion/profil/spieler/447557
gabriel-souza/845695,https://www.transfermarkt.com/gabriel-veron/profil/spieler/627221
gabriel-strefezza/877201,https://www.transfermarkt.com/gabriel-strefezza/profil/spieler/457673
gabriel-suazo/818986,https://www.transfermarkt.com/gabriel-suazo/profil/spieler/385105
gabriel-taliari/933955,https://www.transfermarkt.com/gabriel-taliari/profil/spieler/585876
gabriel-teixeira/1485218,https://www.transfermarkt.com/biel/profil/spieler/875328
gabriel-ursu/1144857,https://www.transfermarkt.com/gabriel-ursu/profil/spieler/940628
gabriel-vasconcelos/147467,https://www.transfermarkt.com/gabriel/profil/spieler/79242
gabriel-veron/1002819,https://www.transfermarkt.com/gabriel-veron/profil/spieler/627221
gabriel-vidovic/1129940,https://www.transfermarkt.com/gabriel-vidovic/profil/spieler/604327
gabriel-xavier/1117710,https://www.transfermarkt.com/gabriel-xavier/profil/spieler/740501
gabriel/1465498,https://www.transfermarkt.com/gabriel-martinelli/profil/spieler/655488
gabriel/2276181,https://www.transfermarkt.com/gabriel-martinelli/profil/spieler/655488
gabriel/243459,https://www.transfermarkt.com/gabriel-martinelli/profil/spieler/655488
gabriele-alesi/1100358,https://www.transfermarkt.com/gabriele-alesi/profil/spieler/651000
gabriele-artistico/1009516,https://www.transfermarkt.com/gabriele-artistico/profil/spieler/604239
gabriele-calvani/1425050,https://www.transfermarkt.com/gabriele-calvani/profil/spieler/745778
gabriele-corbo/876242,https://www.transfermarkt.com/gabriele-corbo/profil/spieler/423614
gabriele-guarino/1137373,https://www.transfermarkt.com/gabriele-guarino/profil/spieler/745427
gabriele-indragoli/1067399,https://www.transfermarkt.com/gabriele-indragoli/profil/spieler/814438
gabriele-moncini/362686,https://www.transfermarkt.com/gabriele-moncini/profil/spieler/238977
gabriele-mulazzi/965018,https://www.transfermarkt.com/gabriele-mulazzi/profil/spieler/567453
gabriele-piccinini/970778,https://www.transfermarkt.com/gabriele-piccinini/profil/spieler/628365
gabriele-re-cecconi/1910549,https://www.transfermarkt.com/gabriele-re-cecconi/profil/spieler/1054322
